id,additions_api,deletions_api,changed_files_api,n_comments,dir_count_api
2454485245,1847,1847,15,0,15
2623769975,1,1,1,1,1
2617436105,9,52,4,2,4
2463793656,19,9,2,0,2
2609504579,0,17,4,1,3
2597669019,2,5,1,4,1
2607888019,4,5,1,4,1
2442482130,21,12,7,0,4
2586609857,58,0,2,3,2
2469215667,6,1,2,0,2
2604162624,6,4,1,1,1
2446829738,2,2,1,1,1
2589239520,177,28,4,17,4
2464210172,259,9,5,1,4
2583712142,1,1,1,2,1
2494020962,3,3,1,1,1
2440303699,1,1,1,0,1
2492206264,9,0,1,0,1
2438200828,62,11,9,1,8
2449113652,321,0,4,0,3
2552763475,46,14,5,1,5
2588126417,2046,138,37,17,21
2607552902,256,2079,64,20,2
2472377551,1225,403,40,3,23
2497340539,2,2,1,0,1
2614077759,0,275,12,1,2
2436320563,129,84,4,0,2
2619649570,0,204,14,3,8
2624339683,104,153,20,2,12
2510517213,125,26,5,7,4
2443907273,9,9,2,0,2
2617343847,0,39,2,3,2
2608906245,24,5,2,1,1
2608018331,0,11,1,1,1
2624732242,118,66,2,7,2
2614897692,4,0,1,8,1
2458499928,1,1,1,0,1
2572635660,10,6,1,1,1
2618025067,1,12,1,2,1
2624911690,41,2,3,3,3
2609702077,901,26,21,9,12
2439135288,6,2,1,0,1
2526947002,0,38,1,1,1
2441256021,43,18,4,11,3
2600560710,3,56,2,1,2
2510590533,14,3,2,1,2
2616241712,188,27,3,3,3
2551756960,900,13,22,9,18
2560305820,6,0,2,1,1
2577421996,3,2,1,4,1
2614908283,2,2,2,1,2
2466936775,20,2,2,0,2
2620665880,0,106,18,2,9
2439114399,0,7,2,0,1
2441116982,28,0,1,1,1
2617975832,2,126,2,2,2
2548175016,114,22,8,2,0
2465149936,616,11,23,4,0
2441809617,14,4,2,1,0
2591369051,52,14,4,3,4
2564818586,6,2,2,3,2
2439383737,1,1,1,0,1
2622479183,79,220,32,3,19
2460961676,3,1,1,0,1
2619369765,388,1144,33,44,6
2605519477,0,8,1,1,1
2575385113,137,3,4,2,4
2493638550,3,7,2,1,2
2482835507,1,1,1,3,1
2541019371,36,16,4,2,4
2589016474,6762,58,124,1,1
2620622916,1194,439,16,10,6
2446502497,28,5,5,3,2
2515527861,5,5,2,0,1
2588915064,12,12,2,0,1
2619461052,83,87,2,0,1
2612496650,12,12,2,0,1
2298910648,313,313,1,0,1
2481480635,10,3,2,0,1
2482536845,4,1,1,0,1
2510404196,21,21,2,0,1
2497656083,16,16,1,0,1
2568740071,35,35,1,0,1
2407621903,21,21,2,0,1
2292788939,105,105,1,0,1
2558805042,2,2,1,0,1
2582710633,20,10,2,0,1
2402432551,5,5,2,0,1
2491255031,3,370,2,1,1
2503160525,11,4,5,1,3
2541890742,2,2,2,0,2
2260998113,146,124,1,0,1
2366817698,469,16,9,0,7
2380253371,6150,765,33,4,16
2587604734,0,2,1,0,1
2479345712,3,3,1,1,1
2479526440,3,3,1,0,1
2325209451,8197,49715,276,0,28
2547396554,26,9,5,0,3
2439147593,32,53,4,1,2
2621999169,37,10,2,1,2
2614681957,410,234,11,0,2
2341564670,33,13,2,1,1
2539918989,32,24,1,0,1
2552168164,41,2,7,0,7
2443588982,59,3,1,0,1
2341794508,46,1,7,0,6
2448812092,659,1033,43,0,16
2474865323,2445,2685,2,1,1
2396813524,422,301,2,1,1
2381367620,2460,2443,2,1,1
2428830090,66,7,4,0,4
2561729862,7,3,2,0,2
2345558913,213,0,1,1,1
2624882530,370,100,5,2,3
2343133415,867,2,14,10,9
2474303758,106,21,2,0,1
2608229883,2,1,1,0,1
2482475399,4,9,2,0,1
2443343621,713,0,10,0,2
2458738169,62,26,9,0,6
2299165326,2409,2089,2,1,1
2621452723,66,61,2,1,2
2437485464,27,10,1,0,1
2478018109,373,0,6,0,2
2310804918,34,14,19,2,12
2338917821,925,409,2,1,1
2317945028,27,19,6,11,3
2313160076,466,9,10,8,7
2426760076,1530,10,5,7,4
2323635133,1879,512,36,4,16
2338931189,2522,2165,2,1,1
2352822190,430,246,2,1,1
2391338644,109,3,3,1,2
2292442867,337,200,1,3,1
2412774248,2558,2541,2,1,1
2323546752,115,58,8,3,7
2570660055,278,862,2,1,1
2381108473,905,112,6,0,3
2441864732,99,14,5,4,5
2352546056,276,252,6,1,3
2608888544,4,1,2,2,2
2498855712,95,3,3,8,2
2549842196,10894,1,45,5,18
2501146285,265,12,22,5,20
2607995704,0,14,2,3,1
2316032183,1076,6,33,38,11
2598989969,7,7,5,4,1
2479260592,6,6,1,3,1
2497189373,3,3,1,1,1
2270707038,117,24,4,6,4
2442077324,10,6,2,3,1
2333997264,954,123,17,11,8
2260968592,9,9,2,3,1
2324521498,9,9,8,4,8
2423345472,180,0,9,7,9
2262178803,4,1,1,3,1
2561061960,2274,191,6,7,4
2279314118,1,1,1,3,1
2366239167,419,344,4,6,2
2609755227,190,472,8,12,4
2311533828,337,202,2,3,1
2298027795,1116,654,15,10,6
2297969098,1352,541,42,14,24
2414027326,168,23,13,2,9
2356052628,44,2,1,3,1
2395034847,286,12,10,2,5
2527443697,6,6,2,2,1
2551498822,22,10,5,1,5
2610593062,142,0,1,1,1
2328505974,5,9,4,4,3
2442077198,205,217,6,1,3
2538902048,1,1,1,1,1
2317115091,2,12,1,0,1
2347982033,5586,1793,36,0,9
2265541522,304,242,2,1,1
2371650610,66,18,3,5,2
2382260805,7,0,1,2,1
2313518368,10013,5,26,1,5
2414769379,8,6,3,0,2
2529836740,4,24,1,1,1
2390738512,7,6,3,0,2
2316428195,24,8,7,0,4
2385785847,47,15,2,2,2
2325348859,875,8,15,1,5
2353224867,7,6,2,1,1
2291844724,18,8,5,0,3
2399231234,2,2,2,2,2
2257021600,15,7,5,0,3
2287250789,309,435,18,1,6
2347860275,0,14,1,0,1
2289461112,15,8,5,0,3
2499992040,168,14,4,3,3
2313517539,4322,556,30,1,8
2263791524,3068,46,20,1,12
2322565741,91,38,6,1,5
2383861852,4,1,2,1,2
2434746882,187,20,6,5,5
2262444096,689,87,36,3,10
2327519958,23,14,8,0,4
2536148050,46,7,2,1,1
2284670608,401,0,11,33,4
2270393774,1193,629,7,1,3
2374588641,113,8,3,5,1
2309356556,828,8,14,1,5
2262371839,697,1,9,1,3
2365072919,3,2,1,1,1
2291906802,18,43,4,1,3
2397559227,35,14,11,0,6
2314025224,3605,201,10,8,4
2376583863,934,34,16,2,6
2457606922,7787,16,16,1,4
2289442731,206,2,11,1,5
2444052038,8,4,2,1,2
2377386886,33,29,25,0,24
2315795950,399,246,5,1,4
2325372908,421,518,10,1,5
2536747251,4083,4,17,1,6
2407472627,240,232,1,1,1
2346508880,8,6,3,0,2
2492036766,724,361,3,1,3
2481831670,1,0,1,1,1
2299409872,10,1,2,1,2
2506352904,9476,8120,191,12,44
2410176147,264,228,3,1,3
2279680020,10,1,1,1,1
2417452941,793,1,13,11,5
2349041188,35,13,9,0,5
2292218636,168,33,42,0,21
2327895834,0,1,1,1,1
2330959717,1527,1699,11,1,7
2385807793,7,6,3,0,2
2435186853,49,36,1,1,1
2296325792,8,6,3,0,2
2293447463,2182,0,20,8,7
2270266984,195,174,8,1,3
2297616200,4,4,1,1,1
2264079820,139,61,39,1,12
2399445785,226,667,9,3,3
2365985212,1,1,1,1,1
2367826021,1023,207,195,0,51
2424036899,115,115,20,0,1
2259264123,7,6,3,0,2
2374138545,560,14,16,19,7
2377334938,12,0,3,0,1
2471939843,679,922,2,0,1
2364985069,1001,1051,25,0,1
2369063528,5,5,2,4,1
2374185973,2,98,7,0,4
2486762465,40,40,20,0,1
2290161023,101,40,3,25,2
2383137945,356,116,24,0,1
2372205181,43,14,4,0,2
2515060312,225,142,2,3,1
2434015516,958,61,10,23,9
2445865948,28,9,3,0,3
2329309009,128,27,9,5,6
2501251796,45,28,3,1,3
2318835247,2,2,1,0,1
2468029536,12,1,2,0,2
2553073618,2,2,1,1,1
2369070853,20,20,20,0,1
2318775600,20,5,3,5,3
2275106173,23,23,20,0,1
2436759144,111,4,2,1,2
2340107725,1,0,1,0,1
2479213458,62,13,7,6,3
2320501704,192,502,26,10,9
2565897351,67,51,9,1,4
2496289935,12,14,3,4,2
2616114761,15,0,1,1,1
2262991572,1,1,1,0,1
2531991252,45,30,1,3,1
2322680938,1,1,1,0,1
2437470903,1,1,1,0,1
2318497686,181,181,20,0,1
2389342092,94,7,2,0,1
2363518918,1055,1005,25,0,1
2598702068,263,121,7,15,4
2295299188,29,44,2,0,1
2417984506,5,5,1,0,1
2608537195,53,51,3,6,2
2618547837,71,26,7,3,3
2446286431,1,1,1,0,1
2314137465,446,119,18,24,9
2481901070,1108,1008,25,0,1
2466794782,131,0,5,0,2
2430161186,46,17,2,1,2
2555073679,4,4,1,1,1
2502778042,5,4,1,0,1
2514949457,3,4,2,8,2
2320654234,23,14,5,1,5
2334771353,159,246,17,2,11
2365390280,371,325,18,5,7
2463902909,3,3,1,1,1
2334584789,950,1267,30,2,13
2499331194,3,0,1,0,1
2522971716,77,77,20,16,1
2391925655,40,40,20,0,1
2500112327,5,5,1,1,1
2602737507,1,1,1,3,1
2285305637,2,2,1,0,1
2326660460,23,10,8,0,5
2607676345,3,3,1,1,1
2333934931,133,82,7,0,4
2616127137,19,0,1,2,1
2297108962,39,0,2,4,2
2329328759,38,15,7,8,4
2297707344,44,10,5,0,4
2577745751,27,0,3,1,3
2420669150,12,6,3,1,3
2279253003,22,20,2,2,2
2266338329,174,33,8,10,5
2607155075,263,410,13,6,8
2263059285,151,144,6,7,6
2356064739,1,0,1,0,1
2264653954,2,2,1,0,1
2316173850,4,28,5,0,2
2304343026,196,83,8,11,5
2449633101,454,325,79,0,55
2621207481,119,33,4,2,4
2439891139,1,1,1,0,1
2420723267,163,0,7,11,4
2535683650,9,9,3,1,2
2517291512,36,9,2,3,2
2510449669,38,1,3,8,2
2356268106,37,2,2,0,2
2358893378,1720,107,20,3,10
2588647144,4,2471,23,5,4
2299131132,1561,893,15,10,8
2358916441,7,3,2,0,2
2321088762,233,66,14,0,9
2340523851,1,1,1,0,1
2405932108,6,4,4,0,2
2564871582,6,0,1,2,1
2264850626,0,0,1,1,1
2411811233,696,175,9,5,7
2466713034,3,0,3,0,2
2318919432,233,66,14,3,9
2409498745,7749,1,5,11,4
2272183023,151,134,14,10,9
2299395665,3,3,2,0,1
2430346329,177,33,1,0,1
2317330363,2499,61,14,25,7
2356229289,1,1,1,0,1
2367908190,25,9,1,3,1
2433349042,2,1,1,0,1
2381240700,17,16,1,0,1
2620650176,1,1,1,3,1
2558304601,364,10,2,2,1
2355082885,418,708,2,3,1
2382773859,6,6,2,2,2
2346103137,468,6,13,2,3
2355081673,1,1,2,4,1
2429283997,1,1,1,2,1
2285548258,80,1,3,2,2
2508458914,80,80,2,2,1
2368548973,51,47,3,3,3
2363977268,8,8,2,3,1
2368449448,5,5,2,3,1
2355083972,5,5,2,3,1
2443856047,24,24,4,2,3
2620649178,324,8,2,2,1
2471624549,5,5,2,3,2
2368500286,92,78,2,5,2
2429242493,1,1,1,2,1
2558315686,1,1,1,3,1
2620653156,5,5,2,2,2
2620654477,5,5,2,2,2
2368499603,90,141,2,6,2
2429284429,1,1,1,4,1
2499163979,5,5,2,2,2
2414264788,5,5,2,3,2
2508459470,85,85,2,2,2
2457984851,5,5,2,3,1
2508459300,692,29,2,3,1
2558305479,4623,358,2,2,1
2499150531,1,1,1,4,1
2524661173,2252,0,2,4,2
2443740210,5,5,2,2,1
2398364481,1,1,1,2,1
2355084595,33,33,4,3,3
2558310372,1,1,1,4,1
2392454167,8,8,1,3,1
2368549155,1,1,1,3,1
2368501003,1,1,1,3,1
2620651742,19,13,1,2,1
2471630732,1,1,1,3,1
2558305113,382,8,2,3,1
2257721989,8093,4322,36,1,11
2457987210,5,5,2,3,2
2620655846,5,5,2,2,1
2458041361,1,1,1,3,1
2298946544,157,2,7,1,5
2620657135,5,5,2,2,2
2508456917,1,1,1,2,1
2382772078,28,28,4,2,3
2363846965,5276,540,25,3,10
2620647942,333,37,2,3,1
2443771029,1,1,1,2,1
2558323935,13,5,2,2,2
2457986904,26,26,2,3,2
2620656205,5,5,2,2,2
2471644592,169,89,2,3,2
2486446763,85,85,2,2,2
2620650305,1274,405,5,3,4
2329103414,0,0,0,0,0
2608885667,3,0,1,1,1
2525321058,20,21,1,2,1
2512905586,94,8,8,19,6
2363745918,35,22,1,5,1
2558327036,44,44,4,2,3
2324183427,154,126,2,13,2
2354769460,322,17,4,6,4
2262691551,90,73,4,0,3
2260812064,49,47,8,0,3
2315722929,39,11,1,0,1
2307981546,6,0,1,1,1
2258529271,15,38,1,0,1
2351543999,109,21,8,2,4
2262409494,1,3,2,0,2
2318016110,384,358,21,0,11
2262384583,13,9,3,0,3
2268131051,1,1,1,0,1
2493580969,25,25,1,0,1
2332986738,2,2,2,0,2
2493988876,90,30,3,6,3
2346251737,5,3,1,0,1
2281031770,3,3,2,0,2
2260802549,209,36,9,0,6
2590913659,4,4,1,2,1
2457876442,109,91,1,2,1
2487857573,369,0,3,0,2
2279250884,152,29,4,3,2
2345508051,125,20,1,5,1
2480720279,4692,2384,114,4,51
2272409158,8,8,5,2,1
2378562604,7,4,3,6,2
2554788025,4422,1502,98,3,45
2571428723,13,1,4,2,2
2624236433,111,78,6,2,5
2432712302,9,0,3,1,2
2386236273,463,37,10,21,8
2550459755,3448,1329,83,3,42
2468445058,445,9,2,13,1
2466429815,27,9,1,1,1
2616404981,356,49,5,7,4
2457287760,38,1,4,8,3
2479784013,605,228,8,1,3
2425987139,59,56,9,6,1
2615539359,3,0,1,0,1
2525379523,0,4,1,2,1
2454490669,1,1,1,0,1
2579318760,1,1,1,0,1
2510996272,12,5,1,2,1
2332507434,101,0,2,0,1
2308296066,72,70,4,5,3
2381906778,7,5,1,11,1
2574573919,553,66,13,10,10
2271531853,3,1,1,3,1
2257694237,12,0,15,3,2
2311607019,430,38,4,1,3
2278864132,38,8,8,6,7
2389879736,279,107,4,1,2
2377365971,342,214,8,6,3
2323389126,1175,399,12,3,6
2301421124,2,2,2,1,2
2313292455,20,56,3,5,3
2345662409,25,28,13,1,7
2615152756,0,202,1,1,1
2280600678,18,6,2,1,2
2313206355,99,18,4,10,4
2418329819,242,0,5,1,3
2348570754,107,15,3,4,2
2330183768,1307,568,12,5,8
2257213950,1,1,1,1,1
2426163220,592,141,7,3,5
2257308227,1,1,1,1,1
2329646256,7,2,3,1,3
2380466737,2071,26,23,15,13
2564592676,22,10,4,1,3
2396325966,98,0,2,8,2
2395011561,279,108,6,4,6
2366509816,1,1,1,1,1
2282638017,4,2,2,1,2
2539184864,87,0,1,1,1
2351923259,287,618,10,10,8
2615145790,0,117,1,1,1
2615106501,0,107,4,1,2
2264884804,2,0,1,6,1
2283563013,2,8,2,1,1
2318905287,1362,413,31,13,13
2257291894,138,202,11,15,6
2350803893,999,488,17,8,13
2269358739,1,1,1,1,1
2278420564,59,49,7,1,5
2259993380,39,23,5,9,4
2384224181,20,241,3,6,3
2258332397,24,3,2,6,1
2415265124,368,119,14,5,7
2321264021,66,0,2,3,2
2299087318,294,28,12,16,8
2259903852,1,0,1,3,1
2323645507,497,290,19,9,11
2615161828,0,139,1,2,1
2265228733,25,13,2,1,1
2351943246,1,1,1,1,1
2615137658,0,121,1,1,1
2256773596,2075,183,15,2,8
2357562642,13,0,2,1,2
2421256128,430,31,12,5,8
2415351385,1,1,1,1,1
2318887580,41,32,3,1,2
2358408985,30,62,2,1,1
2358194493,11,2,1,1,1
2615118929,0,150,1,1,1
2257524942,0,7,2,1,2
2337087688,234,74,12,5,7
2588187374,6,2,1,2,1
2301636676,359,3,8,6,3
2281495670,202,1068,12,26,5
2448459258,112,0,2,4,2
2619396018,2620,1584,10,2,5
2579868945,234,49,4,1,3
2328335930,468,25,26,3,23
2327860570,39,25,14,7,12
2447492018,80,0,2,8,2
2306867477,125,0,5,10,1
2324556344,2207,0,4,10,1
2283901622,2824,0,17,9,4
2289167633,4,2,1,3,1
2532859036,6,6,1,3,1
2456942278,0,39442,244,2,23
2617972597,125,1038,3,2,2
2292644528,13,8,1,5,1
2460199669,12,9,1,1,1
2377978774,8,11,4,5,3
2421987046,14,4,3,7,2
2281465291,4,5,2,1,2
2329346078,72,15,8,3,5
2289434896,7,6,3,5,1
2463958513,128,84,6,4,2
2545533774,52,1,5,4,4
2515813824,11,0,2,1,1
2271882367,7,8,2,2,1
2495943784,242,124,19,2,13
2481451286,38,37,1,2,1
2584734731,1225,1154,20,31,11
2329403779,4,0,1,3,1
2256962768,2,2,2,0,2
2366742120,86,53,2,6,2
2387054305,1,1,1,0,1
2388077799,56,105,2,2,2
2356457321,3,0,1,1,1
2380650405,146,19,1,0,1
2384107604,349,359,1,1,1
2385780575,99,1,7,2,6
2381501210,0,0,1,0,1
2380614216,128,110,2,0,2
2411785346,11,7,9,1,5
2428611521,8,3,1,0,1
2395983343,19,2,1,0,1
2331364117,5,4,2,0,2
2469956965,2,1,1,0,1
2400974536,342,132,153,0,12
2587217284,25,6,5,0,5
2586585322,2,1,1,0,1
2500559419,9,6,1,0,1
2380605452,35,2,2,0,2
2406634074,50,38,4,2,4
2373301033,3,2,2,2,1
2380705741,2,2,1,0,1
2422534875,20,1,3,0,3
2339611458,1,1,1,0,1
2444845211,359,18,3,1,2
2373544867,186,20,14,2,5
2512719139,57,2,2,0,2
2330802620,15,3,2,10,1
2293870168,525,476,26,10,23
2562315498,461,108,16,8,8
2441421903,32,32,6,3,3
2346101499,374,2,5,8,5
2620088525,31,31,12,2,2
2325607820,53,6,2,4,2
2330194988,272,259,9,4,6
2506045123,1397,1004,64,14,34
2450176761,6449,16631,55,67,27
2435916967,718,5573,50,10,19
2332968227,30,12,2,5,2
2444670353,324,7797,53,7,30
2272171117,716,21,11,4,4
2343639006,177,43,55,4,28
2265140449,18,1,2,1,2
2386782218,23,9,1,0,1
2328343907,6150,647,26,0,10
2307241075,1,1,1,1,1
2536676935,0,1,1,0,1
2274941460,502,6,6,3,4
2297625611,2697,62,9,1,3
2399798240,1,1,1,0,1
2370734918,70,2,3,0,3
2319710038,26,11,1,0,1
2346338850,95,143,5,0,3
2317932349,2461,0,20,0,5
2465092498,1433,75,11,0,4
2332812290,48,48,4,0,2
2333622181,82,50,3,0,2
2322596140,39,13,1,1,1
2374002112,2,2,1,1,1
2315043894,60,0,3,0,1
2496934744,1028,250,20,0,7
2314321315,1,2,1,0,1
2322882987,0,0,0,3,0
2494026676,182,24,6,0,2
2321304125,8,0,1,0,1
2501233891,4,0,1,0,1
2579407745,115,17,5,0,3
2333489370,0,0,0,0,0
2317861611,22,0,1,1,1
2332826951,27,10,2,0,1
2456129990,540,111,10,0,3
2319709147,23,10,2,0,1
2491760053,911,188,19,0,7
2513588543,2567,675,26,0,7
2321207962,12,3,2,0,2
2455025552,4,1,1,3,1
2474702276,1,0,1,1,1
2356042683,14,2,2,0,2
2470369214,25,25,1,1,1
2291282775,29,1,2,0,1
2610727773,2,2,1,1,1
2363577673,34,15,3,0,3
2408926497,16,1,6,1,4
2383761721,15,13,2,0,2
2364156735,5608,362,65,7,31
2260767976,105,34,14,2,11
2360305997,3218,567,30,12,11
2458479612,387,294,24,3,22
2455593281,6,0,6,2,3
2454853459,749,395,11,9,8
2335796498,10,10,1,0,1
2562130493,40,15,6,2,6
2366807942,391,0,2,6,2
2476163765,229,0,1,2,1
2276307682,317,29,16,3,10
2542420428,2,14239,102,2,21
2469761206,835,434,14,15,10
2545559323,507,215,20,12,12
2455489057,3240,2796,50,7,29
2448748294,895,118,11,2,8
2464579281,47,30,1,4,1
2366839400,392,1,4,2,4
2560365679,328,14,6,7,6
2552593175,58,13,7,3,4
2521335117,3180,1271,28,7,17
2462323083,2,2,2,0,1
2428804085,0,8,1,1,1
2342616052,5,1,1,7,1
2385053787,0,1,1,1,1
2605053850,307,307,45,2,44
2534334451,77,77,38,1,38
2517817138,74,74,38,1,38
2483585679,2,2,2,0,1
2588901223,74,74,38,1,38
2391283526,1,0,1,1,1
2386412881,4,12,1,2,1
2395783281,37,37,8,0,1
2259947883,1,0,1,0,1
2469758760,2,2,2,2,2
2569178596,4,5,2,0,2
2621785298,18,1,2,1,2
2578522685,197,240,7,0,1
2385847879,21,5,3,0,2
2621891762,18,26,2,2,2
2297306522,2,2,1,4,1
2561276882,439,366,2,2,1
2396678241,1,1,1,0,1
2521730005,91,36,8,4,4
2286125740,370,30,9,65,3
2294188830,8,8,2,0,2
2305998424,1,1,1,0,1
2545170205,284,103,13,12,9
2527390439,23,22,2,2,1
2602937074,28,19,2,3,2
2606734758,412,159,55,3,20
2427939984,82,26,2,1,1
2451193598,256,75,8,2,3
2396969059,2564,1884,58,5,35
2530208736,3,3,2,3,1
2319253660,1,1,1,1,1
2334551889,85,32,5,2,1
2257974113,1,1,1,1,1
2351126787,104,0,2,1,2
2347480106,4,3,1,1,1
2285999586,45,28,4,3,4
2536544590,11,10,1,1,1
2541562020,7165,5322,24,1,16
2280248912,20,0,1,0,1
2451037034,143,147,3,1,2
2369736686,6,6,2,0,1
2355524816,13,14,2,0,1
2487765425,6,6,2,0,1
2472590400,10,10,2,0,1
2319047731,5,5,2,1,1
2460834215,160,71,8,21,3
2554422043,494,22,7,2,3
2499077993,1,1,1,2,1
2431138776,288,35,27,0,17
2303199661,419,279,2,2,2
2383906730,100,11,2,0,1
2261795583,57,7,7,0,4
2615438276,365,4,13,10,11
2429348699,11,5,2,2,2
2316154792,25,42,10,1,6
2397994495,440,111,17,11,13
2425846006,2,0,2,1,1
2329301487,105,77,10,1,4
2306652050,82,3,5,7,4
2566318319,259,56,4,7,3
2319622722,10,28,3,4,2
2359712056,20,4,2,0,2
2384531736,151,0,8,2,6
2499016179,132,51,12,9,8
2281478003,28,3,3,11,3
2484943346,197,0,9,4,6
2365598029,1,1,1,1,1
2619081583,57,13,3,3,2
2494441699,20,8,5,4,3
2566915668,21,5,6,1,4
2439729638,76,48,7,10,7
2607226403,2,2,1,1,1
2612637732,7,7,2,2,2
2456303264,32,32,14,0,9
2366426393,24,5,2,4,1
2460512280,163,30,6,3,6
2265444099,86,74,2,2,1
2328076985,153,0,8,1,6
2362840700,2,5,2,2,2
2358892966,92,0,2,1,2
2270388507,60,60,25,2,6
2612788826,82,1,1,2,1
2343584373,2,2,1,3,1
2358222784,1,1,1,3,1
2268102097,28,24,2,1,2
2297458756,8,8,1,1,1
2429746371,3,3,2,1,2
2345291769,8,8,1,4,1
2414767782,2,2,1,1,1
2274862052,2,2,1,0,1
2471886192,6,6,2,1,2
2380366726,2,2,1,0,1
2307675387,85,4,4,0,3
2368943144,2,2,1,1,1
2491989694,4,3,1,0,1
2262495151,3,2,1,0,1
2337828678,2902,269,41,3,19
2283064887,0,374,3,1,2
2591616000,8,10,3,2,2
2398994327,11,4,1,2,1
2578411289,12,12,4,0,2
2307225940,2,0,1,1,1
2584605884,168,59,3,2,3
2331310298,4,2,2,2,1
2554792433,380,21,6,2,3
2365340086,52,6,4,2,3
2360478297,9,0,2,2,2
2461450615,11,10,1,2,1
2309852012,6,1,2,1,2
2361088877,2,2,1,0,1
2430313600,196,59,8,2,5
2326565249,428,3,9,0,9
2261059610,29,24,3,1,2
2283793204,12035,16536,2,3,1
2443740145,180,32,2,2,1
2376869573,6810,4637,12,0,6
2621236439,116,111,46,2,24
2619853093,9,9,2,1,1
2316450191,30,17,7,1,6
2490183430,96,15,6,1,1
2529182134,113,154,2,2,1
2344159027,1,0,1,0,1
2288493600,15,55,2,0,1
2293305122,4393,550,70,43,36
2470199127,546,0,1,4,1
2394195447,8,1,2,1,2
2494958039,1,1,1,1,1
2483809627,24,26,10,4,2
2310568371,2,2,2,1,1
2532342351,228,31,3,2,2
2541902326,180,127,4,0,3
2365054188,11,5,6,1,4
2612112654,1,1,1,1,1
2529557644,1,1,1,2,1
2314282280,50,44,2,1,2
2358007940,2014,316,15,1,5
2368397606,70,71,2,1,1
2434360739,32,22,1,0,1
2368322535,1,1,1,1,1
2388230804,439,96,11,2,1
2286427374,6,9,2,4,2
2458827099,6,6,2,1,1
2464758378,86,7,13,7,7
2457041432,63,0,1,0,1
2612746808,227,2,8,7,4
2286295506,408,31,5,3,4
2505035326,16,15,3,5,3
2609462898,4,4,2,0,1
2541022658,87,56,3,2,2
2503287360,3,10,3,1,2
2363711435,7,7,1,1,1
2470029531,52,6,4,5,2
2284333641,15,5,2,0,2
2566240535,74,4,5,1,5
2278132921,285,97,4,5,2
2489970694,5348,66,9,3,7
2357405562,98,19,5,3,3
2505620061,11,11,6,1,5
